tweet_text,label
hate # auspol gov sort shit infuriate . global course go deficit . hey # alp focus specific cut schoolyard taunting . ppl lose life . grow fuck,0
"arizona , antimask state , see case fall",1
travel restriction finally lift watch go away travel five month . come back til satisfied idc,2
vaccine minor side effect could still pretty bad,1
"australians economic editor creighton say point australia ' response , nation well enter territory issue cure bad disease .",0
"loathe watch everyone rich facebook feed suddenly get offend centrelink bad . always bad . fact , much well expect .",0
guardian essential poll government approval take knock anxiety rise,0
alarming figure show crisis could explode,0
late blog injury impairment among # meatworker # risk#dirtywork # # meatwork # disability # veganism,0
people could right fucking thing stop selfish prick would great,0
". stay home , quarantine situation , hospital breath .",1
"fatigue , frustration reveal limit response",0
"sort propaganda see dicredit amazing positive result sweden . yes make early mistake largely normal business . suicide rate depression level normal , unlike nation . beware read",1
910 people isolate symptom . # victorian # wtf . # fight society . government lead # leadership,0
gag order emergency service volunteer . really surprise get public attention . big game town let stuff slip carpet . # wapol # nationalswa # dfe # volunteersvote,0
"danielle slade call mayor transition , baptism fire",1
ever since china bash australia senselessly,0
would surprise world ? us accuse chinese hacker ' attack firm develop vaccine us ',1
"link tonight episode lukenomics . credit team weekly great run federal govts actual potential spend thing care like protect us # , like us , equally . # mmt",2
"found runaway slave , poor community reel pandem",0
"russias downturn shape shallow fear , recovery look slow .",1
email frydenberg tell stand tough keep jobseeker current rate .,1
"' abattoir operate along production line , make social distancing impossible machine platform permanently instal set work station . little automation meat processing , step highly labour intensive '",0
"everyone mad dan demandin answer 44 death , want pop shop whilst wait result . answer , karen .",0
"australia leading edge climate change . unique flora fauna death row fault . time australians demand environmental law make work . halt climate change , protect heritage biodiversity , stop spread .",2
churchesreligious institution stay closed .,1
ruby princess inquiry distraction mistake lead catastrophic cluster,1
"love bring ignorant , uneducated selfrighteous people woodwork . thank rush social medium spill illinformed opinion without factual support . make easy know block delete",0
mutate . freak yet verge science,1
racism sportwe stand # noplaceforracisminsport # sportsworld # cricketworld,2
find something love life much bolsonaro love contract,2
know week since awards hey ! ! anderson .paak jay rock powerful performance bet award ...,2
"... ... imbecilic blm march , animate charming little stage 3 outbreak victoria . champagne cork pop across tell quarter tonight . globalist useful idiot would countenance mass gathering outbreak",0
taiwan country exist ' without question ' successful fight bolt sky news australia,1
nancy pelosi rips donald trump damn new name,1
"apparently base upon antibody test . since know many people fight virus remain antibody negative , actual number probably far greater#auspol # auspol2020 #",1
' unhappy ' andrews reveal isolation breach victoria record 484 case,0
today officially australia ' bad day new case,0
"increase risk level community supply chain delay delivery needed supply , nordonia library decide keep building close one additional week . mean instead open july 20 , plan open monday , july 27 .",1
"would like apologise anything bad say , give 3 st kilda game gabba bite hand feed",2
"hear new release book come sept , windows ? kellie perfect resource junior # # isolation.#windowsthebook # wellbeing#aussieed # jy # tlchat",2
maybe quarantine properly ? ?,1
# swedenwhy case death low sweden ?,1
think protocol intently drive work 30 minute tuesday forget work bag . realise till park . could even begin day without . drive straight home straight back . cancel patient . hilarious . brain .,2
bit different take u.k.s response worldclass,2
today great daystarted mentoring session ecr grant writinglearne great science asbte primetime seminar seriesand lively discussion host biomimicry medical technology webinarwish could engaging !,2
need make cv shot seperate double dose people flu vaccine get sue . # coronaviru # auspol # covid19aus,1
open border india situation india epicentre . nepal,1
psychosis stroke link severe bout,0
"arrive tasmania , g2 g pass qr code scan biosecurity tasmania officer . thx rgds rw cc",1
"week ago predict figure usa would reach 4 million case 145,000 death july 21 , 2020 . ? usa 21 july 2020case 4,028,569deaths 144,953",1
"predict # case rise # nsw . # queensland next . show # vic , nsw # qld comparison graph # medium # government source two day date . disgraceful .",0
"bikie gang hq end long street move last week . wonder related issues?hard bikie condition , imagine .",1
yes vaping increase chance severe # young people bc lung damagebut transmission loads kid # australian school share vape care,0
# breaking nine news understand toddler childcare centre port stephens test positive . # 9news,1
# breaking nine news understand toddler childcare centre port stephens test positive . # 9news,1
# breaking nine news understand toddler childcare centre port stephens test positive . # 9news,1
# breaking nine news understand toddler childcare centre port stephens test positive . # 9news,1
# breaking nine news understand toddler childcare centre port stephens test positive . # 9news,1
"16 new case detect new south wales overnight take state total number case 3,425 . # # 7news",1
mean people spend time phone people spend time argue online ! ! make people turn like crazy,1
break prime minister announce tonight member cabinet take 25 pay cut economic condition community arise . correction . announcement incorrect . please regard tweet withdraw,1
enjoy subtle blend feel sick way upend family ' life fucking tell ! tell five month ago take seriously ignored say paranoid asshole look fucking happened !,0
"price wool grease , often refine lanolin , rise pandemicwool processor say price rise may due consumer buy cheap cosmetic",1
155 roll toilet paper . enough next .,1
wtf asos ship 20 ? ! ? ! ? ! bc ? ? ?,0
"surely , give complete utter arrogance 910 positive victorians , finally put nsw away tomorrow 500 board lunch . throw new ball mikakos let take 5 fa !",0
